datetime,portfolio_value,cash,return
2024-01-02 09:30:00-05:00,100000.0,100000.0,
2024-01-02 10:30:00-05:00,100000.0,100000.0,0.0
2024-01-02 11:30:00-05:00,100000.0,100000.0,0.0
2024-01-02 12:30:00-05:00,100000.0,100000.0,0.0
2024-01-02 13:30:00-05:00,100000.0,100000.0,0.0
2024-01-02 14:30:00-05:00,100000.0,100000.0,0.0
2024-01-02 15:30:00-05:00,100000.0,100000.0,0.0
2024-01-02 16:30:00-05:00,100000.0,100000.0,0.0
2024-01-03 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-03 10:30:00-05:00,100000.0,100000.0,0.0
2024-01-03 11:30:00-05:00,100000.0,100000.0,0.0
2024-01-03 12:30:00-05:00,100000.0,100000.0,0.0
2024-01-03 13:30:00-05:00,100000.0,100000.0,0.0
2024-01-03 14:30:00-05:00,100000.0,100000.0,0.0
2024-01-03 15:30:00-05:00,100000.0,100000.0,0.0
2024-01-03 16:30:00-05:00,100000.0,100000.0,0.0
2024-01-04 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-04 10:30:00-05:00,100000.0,100000.0,0.0
2024-01-04 11:30:00-05:00,100000.0,100000.0,0.0
2024-01-04 12:30:00-05:00,100000.0,100000.0,0.0
2024-01-04 13:30:00-05:00,100000.0,100000.0,0.0
2024-01-04 14:30:00-05:00,100000.0,100000.0,0.0
2024-01-04 15:30:00-05:00,100000.0,100000.0,0.0
2024-01-04 16:30:00-05:00,100000.0,100000.0,0.0
2024-01-05 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-05 10:30:00-05:00,100000.0,100000.0,0.0
2024-01-05 11:30:00-05:00,100000.0,100000.0,0.0
2024-01-05 12:30:00-05:00,100000.0,100000.0,0.0
2024-01-05 13:30:00-05:00,100000.0,100000.0,0.0
2024-01-05 14:30:00-05:00,100000.0,100000.0,0.0
2024-01-05 15:30:00-05:00,100000.0,100000.0,0.0
2024-01-05 16:30:00-05:00,100000.0,100000.0,0.0
2024-01-08 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-08 10:30:00-05:00,100000.0,100000.0,0.0
2024-01-08 11:30:00-05:00,100000.0,100000.0,0.0
2024-01-08 12:30:00-05:00,100000.0,100000.0,0.0
2024-01-08 13:30:00-05:00,100000.0,100000.0,0.0
2024-01-08 14:30:00-05:00,100000.0,100000.0,0.0
